id	primary_name	total.dois	Unique-dois-in-wikipedia	%Unique-dois-in-wikipedia 	prefixes
11851	Institut Agama Islam Negeri (IAIN) Bengkulu	19	0	0	10.29300
133961	Russian Research Institute of Farm Animal Genetics and Breeding	19	0	0	10.31043
12216	Russian Federal Centre of Forensic Science of the Ministry of Justice (RFCFS)	19	0	0	10.30764
12241	STIKES Aisyiyah Surakarta	19	0	0	10.30787
11094	Istanbul Universitesi Edebiyat Fakultesi Turk Dili ve Edebiyati Dergisi	19	0	0	10.26561
122392	Vandana Publications	19	0	0	10.31033
16029	Russian Research Institute of Farm Animal Genetics and Breeding	19	0	0	10.31043
16092	Vandana Publications	19	0	0	10.31033
3899	Teachers' Training Faculty	18	0	0	10.5776
5443	Solutionwork	18	0	0	10.14335
6342	Institucion Universitaria CESMAG	18	0	0	10.15658
6453	Brazilian Journal of Internal Medicine	18	0	0	10.15743
6812	American Science and Technology Publishers Corporation	18	0	0	10.15864
7338	International Journal of Academic Research in Education	18	0	0	10.17985
8104	Applied Mathematics & Computation Center	18	0	0	10.19029
8192	The Korean Society for the Study of Educational Principles	18	0	0	10.19118
8222	Revistas Processos Quimicos	18	0	0	10.19142
8283	Dimenziok: matematikai kozlemenyek	18	0	0	10.20312
8294	Anthropologiai Kozlemenyek	18	0	0	10.20330
8499	The Society of Korean Literary Therapy	18	0	0	10.20907
8670	Sons and Daughters Publishing House	18	0	0	10.21016
9176	P2P & INOVACAO	18	0	0	10.21721
9862	Society of Scientific Footprints	18	0	0	10.22576
9890	Tallinn University Press	18	0	0	10.22601
9955	Middle Atlantic Review of Latin American Studies	18	0	0	10.23870
10013	The Korean Society of Greco-Roman Studies	18	0	0	10.23933
10214	Educacao Matematica Debate	18	0	0	10.24116
10275	Sungshin Women's University Humanities Research Institute	18	0	0	10.24185
10316	Revista Stricto Sensu	18	0	0	10.24222
10640	Facultad de Odontologia Universidad Nacional de Cordoba	18	0	0	10.25014
10688	Korean Society of Supply Chain Management	18	0	0	10.25052
10710	SciPy	18	0	0	10.25080
10919	The Korean Gerontological Research Society	18	0	0	10.25280
10929	Akdeniz Universitesi Iktisadi ve Idari Bilimler Dergisi	18	0	0	10.25294
11149	Poder Judicial Cordoba	18	0	0	10.26612
11151	Statperson Publishing Coporation	18	0	0	10.26611
11450	Scientific Dental Journal	18	0	0	10.26912
11635	STMIK Dharma Wacana	18	0	0	10.29099
11772	Communications for Statistical Applications and Methods	18	0	0	10.29220
11814	Inno Publisher	18	0	0	10.29269
11880	Korea Research Association of International Commerce	18	0	0	10.29331
11967	Journal of Aviation	18	0	0	10.30518
11991	Academy of IRMBR	18	0	0	10.30543
12044	Indonesian Association for Public Administration IAPA	18	0	0	10.30589
12094	Sekolah Tinggi Teologi Intheos Surakarta	18	0	0	10.30648
12280	Torus Press	18	0	0	10.30826
14667	Universitas Pahlawan Tuanku Tambusai	18	0	0	10.31004
49784	IAIN Bukittinggi	18	0	0	10.30983
15944	FSBSI Ufa Federal Research Centre of the RAS	18	0	0	10.31040
12280	Torus Press	18	0	0	10.30826
12275	Prodi. Teknik Arsitektur Universitas Katolik Widya Mandira	18	0	0	10.30822
12140	Exeliq Publishing	18	0	0	10.30690
12077	TESAM Akademi	18	0	0	10.30626
12069	Ob-Ugriс Institute of Applied Researches and Development	18	0	0	10.30624
12017	Ideas Spread	18	0	0	10.30560
11968	Journal of Energy Systems	18	0	0	10.30521
11967	Journal of Aviation	18	0	0	10.30518
12044	Indonesian Association for Public Administration IAPA	18	0	0	10.30589
14905	LUMA Centre Finland	18	0	0	10.31129
11870	The Korean Association For Studies Of Modern Chinese History	18	0	0	10.29323
12207	Institute for Applied and Pure Mathematics (IMPA)	18	0	0	10.30757
12317	Thai Association for the Study of the Liver	18	0	0	10.30856
12366	Yu. A. Kosygin Institute of Tectonics and Geophysics, Far Eastern Branch, RAS	18	0	0	10.30911
130758	FSBSI Ufa Federal Research Centre of the RAS	18	0	0	10.31040
96191	IMR Press	18	0	0	10.31083
16242	IMR Press	18	0	0	10.31083
5268	Siirt Universitesi Sosyal Bilimler Enstitusu Dergisi	17	0	0	10.13159
5494	Center for Arts Studies	17	0	0	10.14380
6054	Society for Korean Bronze Culture	17	0	0	10.15397
6497	The Korean Workshop for the History of Culture	17	0	0	10.15872
7296	The Japanese Society for Quality Control	17	0	0	10.17929
8489	International Journal of Biology Education	17	0	0	10.20876
8508	SOLAR, Revista de Filosofia Iberoamericana	17	0	0	10.20939
8618	Polish Society of Child Neurologists	17	0	0	10.20966
8928	The Institute for Basic Social Science	17	0	0	10.21487
9038	ICT in Practice	17	0	0	10.21585
9057	Global Business Association	17	0	0	10.21607
9073	Journal of Preventive and Rehabilitative Medicine	17	0	0	10.21617
9190	Korean Society of Disaster and Security	17	0	0	10.21729
9363	Instituto Junguiano de Sao Paulo (IJUSP)	17	0	0	10.21901
10077	SQS-lehti	17	0	0	10.23980
10184	Current Research in Pharmaceutical Sciences	17	0	0	10.24092
10526	International Journal of Safety Science	17	0	0	10.24900
10616	The Association of Indonesian Nurse Education Center	17	0	0	10.24990
10941	Spor Bilimleri Arastirmalari Dergisi	17	0	0	10.25307
11022	Fakultas Ekonomi dan Bisnis Unhas	17	0	0	10.26487
11111	TARUS Media	17	0	0	10.26574
11134	Association of Pulmonologists from Republika Srpska	17	0	0	10.26601
11175	Seattle Science Foundation	17	0	0	10.26632
11202	Asociatia Bibliotecarilor din Romania /ABR, Romanian Library Association	17	0	0	10.26660
11317	Caleb University	17	0	0	10.26772
11436	The Korean Society of Elementary Physical Education	17	0	0	10.26844
11577	Universidad Catolica del Maule	17	0	0	10.29035
11598	Yong Loo Lin School of Medicine	17	0	0	10.29060
12100	International Journal of Green Technology	17	0	0	10.30634
12186	Chhattisgarh Swami Vivekanand Technical University	17	0	0	10.30732
12249	JACS Directory	17	0	0	10.30799
12265	Revista Ciencias da Sociedade	17	0	0	10.30810
12309	Universitas Papua	17	0	0	10.30862
12265	Revista Ciencias da Sociedade	17	0	0	10.30810
12154	Journal of Istanbul Veterinary Sciences	17	0	0	10.30704
84226	Universitas Islam Nusantara	17	0	0	10.30999
15935	Advances in the Theory of Nonlinear Analysis and its Application	17	0	0	10.31197
12138	Australian and New Zealand Student Services Association Inc.	17	0	0	10.30688
12100	International Journal of Green Technology	17	0	0	10.30634
12091	Badan Penelitian dan Pengembangan Hukum dan HAM	17	0	0	10.30641
16313	Korean Association Of Regional Studies	17	0	0	10.31324
49359	PIA HE MIA	17	0	0	10.30982
12306	Vestnik of the Russian Agricultural Science	17	0	0	10.30850
15957	PIA HE MIA	17	0	0	10.30982
16001	Universitas Islam Nusantara	17	0	0	10.30999
16114	Society for Scientific Exploration	17	0	0	10.31275
3278	Vrlsoft, Inc.	16	0	0	10.5308
3608	Asociacion Espanola de Fitosociologia (AEFA)	16	0	0	10.5616
4300	International Association for Computerized Adaptive Testing	16	0	0	10.7333
4726	The Japan Society of Competitive Intelligence	16	0	0	10.9764
5237	Human Performance Consortium	16	0	0	10.12922
5614	Saxion	16	0	0	10.14261
5674	Content-Press Scientific and Publishing Company	16	0	0	10.14570
6147	United Publication for Health and Tech Research	16	0	0	10.15509
6263	Research Group on Disalination and Industrial Outfall	16	0	0	10.15618
6617	Gleeson Library Geschke Center	16	0	0	10.15867
7649	Carleton College Library	16	0	0	10.18277
8298	Allattani Kozlemenyek	16	0	0	10.20331
8924	Korean Society for Computer Game	16	0	0	10.21493
9028	Pensar Academico	16	0	0	10.21576
9029	International Center for Promotion of Enterprises	16	0	0	10.21571
9445	APESB - Associacao Portuguesa de Engenharia Sanitaria e Ambeintal	16	0	0	10.22181
9497	Culturales	16	0	0	10.22234
9765	Korean Wound Management Society	16	0	0	10.22467
9943	Czech Botanical Society	16	0	0	10.23855
9959	Korea Communication Association	16	0	0	10.23875
10229	Universidade Lusofona de Humanidades e Tecnologias	16	0	0	10.24140
10353	Colegio de Enfermeria de Caceres	16	0	0	10.24253
10571	Kresearch Corp	16	0	0	10.24944
10970	The Table and Food Coordinate Society of Korea	16	0	0	10.26433
10991	Online Turk Saglik Bilimleri Dergisi	16	0	0	10.26453
11012	Inscribe Publications Pte. Ltd.	16	0	0	10.26476
11259	Journal of Mathematics Education	16	0	0	10.26711
11335	Associacao Brasileira de Estudos de Defesa - ABED	16	0	0	10.26792
11378	Medico Edge Publication	16	0	0	10.26838
11405	Korean Physical Therapy Science	16	0	0	10.26862
11452	Universitas Merdeka Malang	16	0	0	10.26905
11460	Kazan Federal University	16	0	0	10.26907
11461	Instituto Social del MERCOSUR	16	0	0	10.28917
11537	Aksaray University Journal of Science and Engineering	16	0	0	10.29002
11617	Vasile Alecsandri University of Bacau	16	0	0	10.29081
11639	Ignited Minds Pvt. Ltd.	16	0	0	10.29070
11824	Akademik Ziraat Dergisi	16	0	0	10.29278
11829	Raizes no Direito	16	0	0	10.29287
11833	Revista EDAPECI	16	0	0	10.29276
11968	Journal of Energy Systems	16	0	0	10.30521
12030	Kufa Journal of Engineering	16	0	0	10.30572
12064	Universitas Muhammadiyah Sumatera Utara	16	0	0	10.30596
12138	Australian and New Zealand Student Services Association Inc.	16	0	0	10.30688
12139	Mining Industry Journal (Gornay Promishlennost)	16	0	0	10.30686
12235	Ekonomi Politika ve  Finanas Arastirmalari  Dergisi	16	0	0	10.30784
12260	Cesm-i Cihan Tarih Kultur ve Sanat Arastirmalari E-Dergisi	16	0	0	10.30804
12139	Mining Industry Journal (Gornay Promishlennost)	16	0	0	10.30686
12363	Turk Tarim ve Doga Bilimleri Dergisi	16	0	0	10.30910
12064	Universitas Muhammadiyah Sumatera Utara	16	0	0	10.30596
12030	Kufa Journal of Engineering	16	0	0	10.30572
107537	Revista Enfermagem Atual	16	0	0	10.31011
12358	e-Kafkas Egitim Arastirmalari Dergisi	16	0	0	10.30900
12374	Universidad Nacional Mayor de San Marcos	16	0	0	10.30920
12378	Faculty of Economics, University of Split	16	0	0	10.30924
14664	Universidad Nacional del Nordeste	16	0	0	10.30972
52657	International Journal of Machine Learning and Networked Collaborative Engineering	16	0	0	10.30991
12212	Institute of History and Archaeology of Ural Branch of Russian Academy of Science	16	0	0	10.30759
210238	Akademi Sekretari dan Manajemen Taruna Bakti	16	0	0	10.31104
15960	Akademi Sekretari dan Manajemen Taruna Bakti	16	0	0	10.31104
16016	Revista Enfermagem Atual	16	0	0	10.31011
16046	​ Revista de Desenvolvimento e Politicas Publicas - REDEPP	16	0	0	10.31061
16078	A.P. Ershov Institute of Informatics Systems SB RAS	16	0	0	10.31144
16090	International Journal of Machine Learning and Networked Collaborative Engineering	16	0	0	10.30991
3057	Burke's Peerage and Gentry	15	0	0	10.5118
5690	Institute of APEC Collaborative Education	15	0	0	10.14580
7187	Catholic Theological Union	15	0	0	10.17688
7295	Japanese Association for Digital Humanities	15	0	0	10.17928
8542	International Journal of Legal Progress	15	0	0	10.20978
8573	Agrar- es Kornyezetjog (Journal of Agricultural and Environmental Law)	15	0	0	10.21029
8600	Hacettepe University Faculty of Health Sciences Journal	15	0	0	10.21020
9105	Dusunce Platformu	15	0	0	10.21646
9169	American Geographical Society	15	0	0	10.21690
9786	University of Southampton	15	0	0	10.22493
9846	Irish Learning Technology Association (ILTA)	15	0	0	10.22554
9878	The Korean Holistic Arts Therapy Association	15	0	0	10.22588
9892	University of Colorado Denver	15	0	0	10.22604
10380	Journal of Management and Technology	15	0	0	10.24279
10566	The Korean Association For Japanese History	15	0	0	10.24939
10862	A Laboratory of Korean Studies	15	0	0	10.25232
10867	Sudanese American Medical Association	15	0	0	10.25239
11142	Korean Association of Addiction Crime	15	0	0	10.26606
11247	Payam Publishing, Pvt. Lt.	15	0	0	10.26705
11440	Revista Geosaberes	15	0	0	10.26895
11513	Jeonbuk Historical Association	15	0	0	10.28975
11557	National Gugak Center	15	0	0	10.29028
11791	Revista Gestao, Inovacao e Negocios	15	0	0	10.29246
11841	Revista de Educacao Publica	15	0	0	10.29286
11987	Open Journal of Mathematical Sciences	15	0	0	10.30538
12015	The Journal of Turkic Language and Literature Surveys	15	0	0	10.30568
12026	Politik Ekonomik Kuram	15	0	0	10.30586
12103	Sekolah Tinggi Pariwisata Trisakti	15	0	0	10.30647
12160	Doxa Revista Brasileira de Psicologia e Educacao	15	0	0	10.30715
12195	IAI Darussalam Blokagung	15	0	0	10.30739
12252	Mehmet Akif Ersoy Universitesi Iktisadi ve Idari Bilimler Fakultesi Dergisi	15	0	0	10.30798
12260	Cesm-i Cihan Tarih Kultur ve Sanat Arastirmalari E-Dergisi	15	0	0	10.30804
52719	BPAS Publishers LLP	15	0	0	10.31032
12281	TOBIDER	15	0	0	10.30830
12252	Mehmet Akif Ersoy Universitesi Iktisadi ve Idari Bilimler Fakultesi Dergisi	15	0	0	10.30798
12308	Gazi Publishing	15	0	0	10.30855
12195	IAI Darussalam Blokagung	15	0	0	10.30739
12103	Sekolah Tinggi Pariwisata Trisakti	15	0	0	10.30647
12098	AMUB/Revue Medicale de Bruxelles	15	0	0	10.30637
12068	Dialogues	15	0	0	10.30617
12178	Kazan State Power Engineering University	15	0	0	10.30724
12015	The Journal of Turkic Language and Literature Surveys	15	0	0	10.30568
12026	Politik Ekonomik Kuram	15	0	0	10.30586
10143	Mlodzi Naukowcy	15	0	0	10.24051
16054	Korean Society for Educational Evaluation	15	0	0	10.31158
16123	Cubic Society	15	0	0	10.31182
16140	Academy of Sciences of the Republic of Sakha (Yakutia)	15	0	0	10.31242
2247	International University Line	14	0	0	10.3890
2773	Hebrew University Magnes Press	14	0	0	10.4243
3051	Instituto IMANI	14	0	0	10.5113
3220	The Institute of Positioning, Navigation and Timing of Japan	14	0	0	10.5266
3416	Sociedad Mexicana de Medicina Conductual	14	0	0	10.5461
4513	Nucleo de Pesquisa em Ecologia e Biodiversidade	14	0	0	10.7724
4859	Sia Tibit	14	0	0	10.11592
5544	International Journal of Construction Supply Chain Management	14	0	0	10.14424
5571	Korean Institute of Maritime Law	14	0	0	10.14443
6152	South European Journal of Orthodontics and Dentofacial Research	14	0	0	10.15538
6815	Library of Medicine, LLC	14	0	0	10.16963
7502	Journal of Gifted Education and Creativity	14	0	0	10.18200
7792	Draw Science LLC	14	0	0	10.18516
8150	Review of International Law and Politics	14	0	0	10.19096
8212	Academic Journal, Al-Azhar University	14	0	0	10.19138
8411	Kyung Hee University Management Research Institute	14	0	0	10.20522
8493	Ural Research Institute of Metrology (UNIIM)	14	0	0	10.20915
8765	Sanford Inter-Science Press	14	0	0	10.21174
9171	Molecular and Cellular Biomedical Sciences (MCBS) Office	14	0	0	10.21705
9603	International Big History Association	14	0	0	10.22339
9669	Capacious: The Journal for Emerging Affect Inquiry	14	0	0	10.22387
9760	Revista da Unifa	14	0	0	10.22480
9815	Journal of Transportation and Logistics	14	0	0	10.22532
10017	Korean Association of Child Psychotherapy	14	0	0	10.23931
10155	International Workshop on Theory of Submanifolds	14	0	0	10.24064
10342	Revista Prumo	14	0	0	10.24168
10784	Dong-ak Society of Language and Literature	14	0	0	10.25150
10795	Eman Research, Ltd.	14	0	0	10.25163
10957	Institute For Kyeongki Cultural Studies	14	0	0	10.26426
11039	Royal Belgian Institute of Natural Sciences (RBINS)	14	0	0	10.26496
11083	Magyar Nyelvtudomanyi Tarsasag	14	0	0	10.26546
11148	University of Ljubljana, Biotechnical Faculty, Department of Wood Science and Technology	14	0	0	10.26614
11197	International Association for Global Culture	14	0	0	10.26654
11507	Cultura y Representaciones Sociales	14	0	0	10.28965
11516	Korean Elementary Counselor Education Association	14	0	0	10.28972
11548	Industrial Technologies, LTD	14	0	0	10.29010
11651	Technical University of Varna	14	0	0	10.29114
11699	Fundacion Universitaria Monserrate - Unimonserrate	14	0	0	10.29151
11738	Cuadernos del CLAEH	14	0	0	10.29192
11754	Research Institute for Language and Information	14	0	0	10.29211
11778	Scientific Investigation in Dentistry	14	0	0	10.29232
12101	Journal of Agriculture Food and Development	14	0	0	10.30635
84501	Journal of Engineering	14	0	0	10.31026
12171	Bor Dergisi	14	0	0	10.30728
12101	Journal of Agriculture Food and Development	14	0	0	10.30635
12288	Branch of Indian Psychiatric Society (Kerala)	14	0	0	10.30834
12173	Ergoterapi ve Rehabilitasyon Dergisi	14	0	0	10.30720
11494	Revista Brasileira de Biometria	14	0	0	10.28951
49591	NGES STD	14	0	0	10.30981
52492	Politeknik APP Jakarta	14	0	0	10.30988
16028	NGES STD	14	0	0	10.30981
16035	Politeknik APP Jakarta	14	0	0	10.30988
16070	The Turkish Journal of Geriatrics	14	0	0	10.31086
16312	Rhetoric Society of Korea	14	0	0	10.31325
3244	Surgisphere Corporation	13	0	0	10.5299
4436	International Journal of Eye Banking	13	0	0	10.7706
4561	Vocabulary Learning and Instruction	13	0	0	10.7820
6163	Japanese Political Science Review	13	0	0	10.15545
7258	Szent Istvan Egyetem	13	0	0	10.17837
7283	Considering Disability Journal	13	0	0	10.17774
7344	MedStudy	13	0	0	10.17956
7482	Iowa Academy of Science	13	0	0	10.17833
7574	St. Mary's College of California	13	0	0	10.18263
8250	Scientia Amazonia	13	0	0	10.19178
9173	NOVA.ID.FCT	13	0	0	10.21695
9509	Revista Tocantinense de Geografia	13	0	0	10.22241
9638	The Korea Society of Energy and Climate Change Education	13	0	0	10.22368
9698	REDE – Revista Eletronica do PRODEMA	13	0	0	10.22411
9726	Faculty of Education and Teacher Training, Jambi University	13	0	0	10.22437
10304	Revista Latino-Americana de Marcapasso e Arritmia	13	0	0	10.24207
10487	Centro interdisciplinar de Pesquisa em Educacao e Direito CIPED	13	0	0	10.24864
10579	Marmara Iktisat Dergisi  (Marmara Journal of Economics)	13	0	0	10.24954
10713	Revista de Educacion Superior del Sur Global - RESUR	13	0	0	10.25087
11011	ATLAANZ (Association of Tertiary Learning Advisors, Aotearoa/New Zealand)	13	0	0	10.26473
11096	Marmara Saglik Hizmetleri Dergisi	13	0	0	10.26567
11108	AIMS International	13	0	0	10.26573
11251	Revista Pensar Geografia	13	0	0	10.26704
11264	Southeast Asian Ministers of Education Organization Regional Centre for Archaeology and Fine Arts	13	0	0	10.26721
11302	Anthropological Researches and Studies	13	0	0	10.26758
11314	International Journal of Innovative and Emerging Research in Engineering	13	0	0	10.26769
11390	The Korean Association of Governance Studies	13	0	0	10.26847
11422	Ilmiah.ID	13	0	0	10.26880
11522	Hikmet Akademik Edebiyat Dergisi	13	0	0	10.28981
